Fecha,Hora,Likes,Lang,Tweet_limpio,Procesado,BERTopic_Topic,BERTopic_Prob,Locations,SentimentScore
2024-08-16 15:20,01:17:31,394,A,kontaktieren_verbindung erleben_passieren blindenleitsystem_beschädigen gesamt_zeitplan wanken_bringen deutlich_erschweren führen_deutlich ankommen_planen hilfreich_problem erkennen_abfedern freundlich grüß ian_schmiedt zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,kontaktieren verbindung erleben passieren blindenleitsystem beschädigen gesamt zeitplan wanken bringen deutlich erschweren führen deutlich ankommen planen hilfreich problem erkennen abfedern freundlich grüß ian_schmiedt zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,-1,0.1515835686672363,,0.973316490650177
2025-01-06 09:59,14:41:55,313,A,ande_wenden reise_folgend erleben vorschlag_fahrradplätz situation belastend klar_information dagestanden anschluss_verpassen hoffen situation zukunft_vermeiden lassen freundlichen_grüßen kläre_pölitz_drub zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande wenden reise folgend erleben vorschlag fahrradplätz situation belastend klar information dagestanden anschluss verpassen hoffen situation zukunft vermeiden lassen freundlichen grüßen kläre_pölitz_drub zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,8,0.1134819352329588,,-0.5156881213188171
2024-10-13 07:49,21:08:12,482,A,kontaktieren_verbindung erleben_passieren defekt_rolltreppe gesamt_zeitplan wanken_bringen deutlich_erschweren anschluss_verpassen hoffen situation zukunft_vermeiden lassen freundlich grüß falko karge trüb zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,kontaktieren verbindung erleben passieren defekt rolltreppe gesamt zeitplan wanken bringen deutlich erschweren anschluss verpassen hoffen situation zukunft vermeiden lassen freundlich grüß falko karge trüb zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,9,0.2975761974898325,,0.9887915849685669
2025-11-02 14:56,23:21:00,119,A,ande_erklären letzter_zugfahrt vorgefallen heizung_ausfallen situation belastend klar_information dagestand bin_ich zwingen_selbstständig alternativ_verbindung organisieren hilfreich_problem erkennen_abfedern freundlich grüß danny_kruschwitz zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande erklären letzter zugfahrt vorgefallen heizung ausfallen situation belastend klar information dagestand bin_ich zwingen selbstständig alternativ verbindung organisieren hilfreich problem erkennen abfedern freundlich grüß danny_kruschwitz zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,-1,0.0594691184600679,,0.8639354705810547
2024-02-27 09:59,10:57:42,288,A,ande_kürzlich erfahrung_zug unerwähnt_lassen verspätung_aufgrund technisch_problem zug gesamt_zeitplan wanken_bringen deutlich_erschweren mehrere_termin verschieben zusätzlich aufwand_verursachen wünschen_künftig schnell_klar kommunizieren freundlich grüß xaver jäkel zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande kürzlich erfahrung zug unerwähnt lassen verspätung aufgrund technisch problem zug gesamt zeitplan wanken bringen deutlich erschweren mehrere termin verschieben zusätzlich aufwand verursachen wünschen künftig schnell klar kommunizieren freundlich grüß xaver jäkel zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,77,0.2074687442396414,,0.7595033049583435
2024-01-07 12:33,20:06:04,383,A,hiermit_ereignis melden_ziemlich beschäftigen verspätung_störung strecke planung_massiv beeinträchtigen_unnötig druck_führen zwingen_selbstständig alternativ_verbindung organisieren wünschen_künftig schnell_klar kommunizieren freundlich grüß svenja hörle kraushaar zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,hiermit ereignis melden ziemlich beschäftigen verspätung störung strecke planung massiv beeinträchtigen unnötig druck führen zwingen selbstständig alternativ verbindung organisieren wünschen künftig schnell klar kommunizieren freundlich grüß svenja hörle kraushaar zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,-1,0.0472351510715413,,0.9722670316696167
2025-03-15 17:47,09:11:52,137,A,ande_erklären letzter_zugfahrt vorgefallen unfreundlich_zugpersonal planung_massiv beeinträchtigen_unnötig druck_führen entstehen_kosten eigentlich_vermeiden wünschen_künftig schnell_klar kommunizieren freundlich grüßen lucia wagenknecht wirth zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande erklären letzter zugfahrt vorgefallen unfreundlich zugpersonal planung massiv beeinträchtigen unnötig druck führen entstehen kosten eigentlich vermeiden wünschen künftig schnell klar kommunizieren freundlich grüßen lucia wagenknecht wirth zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,49,0.2834589365918349,,0.7915784120559692
2023-06-15 19:28,07:50:18,201,A,ande_wenden reise_folgend erleben frage_klimaticket nutzung problem mehrere_anschlüss abhängig führen_deutlich ankommen_planen wünschen_künftig schnell_klar kommunizieren freundlich grüß angela kalleren zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande wenden reise folgend erleben frage klimaticket nutzung problem mehrere anschlüss abhängig führen deutlich ankommen planen wünschen künftig schnell klar kommunizieren freundlich grüß angela kalleren zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,-1,0.0022754278688621,,0.7232785820960999
2025-11-25 07:12,21:05:37,413,A,ande_vorfall melden_strecke passieren lob_sauberkeit situation belastend klar_information dagestanden anschluss_verpassen wünschen_künftig schnell_klar kommunizieren freundlichen grüß hedi_hahn zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande vorfall melden strecke passieren lob sauberkeit situation belastend klar information dagestanden anschluss verpassen wünschen künftig schnell klar kommunizieren freundlichen grüß hedi_hahn zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,6,0.155216080287509,,0.8265811204910278
2023-02-25 15:40,11:11:50,465,A,kontaktieren_verbindung erleben_passieren verbesserung_ticketportal schwierig_weg wichtig termin mehrere_termin verschieben zusätzlich aufwand_verursachen hilfreich_problem erkennen_abfedern freundlich grüßen andrej fink gumprich zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,kontaktieren verbindung erleben passieren verbesserung ticketportal schwierig weg wichtig termin mehrere termin verschieben zusätzlich aufwand verursachen hilfreich problem erkennen abfedern freundlich grüßen andrej fink gumprich zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,38,0.2824867349068807,,0.983862578868866
2024-12-08 19:14,03:31:44,419,A,and_ich_schreibe fahrt problem vandalismus_innenraum ärgerlich_reibungslos ablauf verlassen anschluss_verpassen hoffen situation zukunft_vermeiden lassen freundlich grüße_ing andre bohnbach zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and_ich_schreibe fahrt problem vandalismus innenraum ärgerlich reibungslos ablauf verlassen anschluss verpassen hoffen situation zukunft vermeiden lassen freundlich grüße ing andre bohnbach zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,53,0.3946263728831179,,-0.9732471704483032
2025-02-07 06:24,23:16:49,378,A,ande_kürzlich erfahrung_zug unerwähnt_lassen verschmutzt_sitzplätze schwierig_weg wichtig termin mehrere_termin verschieben zusätzlich aufwand_verursachen wünschen_künftig schnell_klar kommunizieren freundlich grüß marieluise pärtzelen zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande kürzlich erfahrung zug unerwähnt lassen verschmutzt sitzplätze schwierig weg wichtig termin mehrere termin verschieben zusätzlich aufwand verursachen wünschen künftig schnell klar kommunizieren freundlich grüß marieluise pärtzelen zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,11,0.2708019966004544,,0.7517756223678589
2024-10-17 12:57,05:49:15,450,A,ande_wenden reise_folgend erleben rollstuhlplatz_blockieren schwierig_weg wichtig termin mehrere_termin verschieben zusätzlich aufwand_verursachen hoffen situation zukunft_vermeiden lassen freundlich grüß petar hettner zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande wenden reise folgend erleben rollstuhlplatz blockieren schwierig weg wichtig termin mehrere termin verschieben zusätzlich aufwand verursachen hoffen situation zukunft vermeiden lassen freundlich grüß petar hettner zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,18,0.4855469686435043,,0.8008233904838562
2025-05-05 13:41,23:30:10,155,A,kontaktieren_verbindung erleben_passieren vorschlag_fahrradplätz gesamt_zeitplan wanken_bringen deutlich_erschweren bringen_tagesablauf komplett_durcheinander hoffen situation zukunft_vermeiden lassen freundlich grüß edmund_schenk_b eng zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,kontaktieren verbindung erleben passieren vorschlag fahrradplätz gesamt zeitplan wanken bringen deutlich erschweren bringen tagesablauf komplett durcheinander hoffen situation zukunft vermeiden lassen freundlich grüß edmund_schenk_b eng zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,89,0.3729092235780891,,0.9889360070228577
2024-03-13 20:48,20:04:22,9,A,ande_erklären letzter_zugfahrt vorgefallen gepäck_gruppe situation belastend klar_information dagestanden anschluss_verpassen wünschen_künftig schnell_klar kommunizieren freundlich grüß prof sophia jungfer zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande erklären letzter zugfahrt vorgefallen gepäck gruppe situation belastend klar information dagestanden anschluss verpassen wünschen künftig schnell klar kommunizieren freundlich grüß prof sophia jungfer zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,91,0.2717804818046463,,0.9489936828613281
2023-02-13 21:06,02:08:54,289,A,and_ich_schreibe fahrt problem geleert_mülleimer planung_massiv beeinträchtigen_unnötig druck_führen zwingen_selbstständig alternativ_verbindung organisieren hilfreich_problem erkennen_abfedern freundlich grüßen prof sedat zorbach zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and_ich_schreibe fahrt problem geleert mülleimer planung massiv beeinträchtigen unnötig druck führen zwingen selbstständig alternativ verbindung organisieren hilfreich problem erkennen abfedern freundlich grüßen prof sedat zorbach zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,27,0.2362779438731888,,0.8354124426841736
2025-06-03 21:24,22:59:23,152,A,and letzter_reise situation gerne_schildern rutschig_stelle problem mehrere_anschlüss abhängig zwingen_selbstständig alternativ_verbindung organisieren wünschen_künftig schnell_klar kommunizieren freundlich grüßen ing eckhardt eckbauer zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and letzter reise situation gerne schildern rutschig stelle problem mehrere anschlüss abhängig zwingen selbstständig alternativ verbindung organisieren wünschen künftig schnell klar kommunizieren freundlich grüßen ing eckhardt eckbauer zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,3,1.0,,0.9094406962394714
2024-01-13 17:27,01:41:01,22,A,ande_wenden reise_folgend erleben problem_online ticketkauf problem mehrere_anschlüss abhängig anschluss_verpassen hoffen situation zukunft_vermeiden lassen freundlich grüß prof ayt blümel zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande wenden reise folgend erleben problem online ticketkauf problem mehrere anschlüss abhängig anschluss verpassen hoffen situation zukunft vermeiden lassen freundlich grüß prof ayt blümel zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,54,0.1267543718589784,,-0.6566821932792664
2025-06-07 21:01,14:09:34,295,A,ande_vorfall melden_strecke passieren frage_ticket rückerstattung ärgerlich_reibungslos ablauf verlassen_brachte tagesablauf_komplett durcheinander hoffen situation zukunft_vermeiden lassen freundlichen_grüßen gordana_huhn zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande vorfall melden strecke passieren frage ticket rückerstattung ärgerlich reibungslos ablauf verlassen brachte tagesablauf komplett durcheinander hoffen situation zukunft vermeiden lassen freundlichen grüßen gordana_huhn zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,6,0.2148025554008488,,0.7926205992698669
2025-12-12 06:57,10:42:02,128,A,and_ich_schreibe fahrt problem heizung_ausfallen gesamt_zeitplan wanken_bringen deutlich_erschweren mehrere_termin verschieben zusätzlich aufwand_verursachen hilfreich_problem erkennen_abfedern freundlich grüße_dipl ing mercedes drub mba zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and_ich_schreibe fahrt problem heizung ausfallen gesamt zeitplan wanken bringen deutlich erschweren mehrere termin verschieben zusätzlich aufwand verursachen hilfreich problem erkennen abfedern freundlich grüße dipl ing mercedes drub mba zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,10,1.0,,0.7626532912254333
2024-01-19 12:13,07:20:40,323,A,ande schildern_letzter fahrt_passieren verdächtiger_gegenstand schwierig_weg wichtig termin zwingen_selbstständig alternativ_verbindung organisieren hoffen situation zukunft_vermeiden lassen freundlich grüßen karl_heinz_lindau bruder zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande schildern letzter fahrt passieren verdächtiger gegenstand schwierig weg wichtig termin zwingen selbstständig alternativ verbindung organisieren hoffen situation zukunft vermeiden lassen freundlich grüßen karl_heinz_lindau bruder zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,-1,0.0195282489138158,,0.886081874370575
2024-11-27 07:08,12:52:13,107,A,and letzter_reise situation gerne_schildern verbesserung_verspätungsinfos gesamt_zeitplan wanken_bringen deutlich_erschweren bringen_tagesablauf komplett_durcheinander hoffen_entsprechend verbesserung_umsetzen freundlich grüß constantin_drewes_stoll zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and letzter reise situation gerne schildern verbesserung verspätungsinfos gesamt zeitplan wanken bringen deutlich erschweren bringen tagesablauf komplett durcheinander hoffen entsprechend verbesserung umsetzen freundlich grüß constantin_drewes_stoll zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,3,0.6972774179106204,,0.7691500186920166
2024-02-01 06:17,10:57:41,438,A,ande_wenden reise_folgend erleben falschdatum_ticket problem mehrere_anschlüss abhängig zwingen_selbstständig alternativ_verbindung organisieren hoffen situation zukunft_vermeiden lassen freundlich grüß wanda kobeln zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande wenden reise folgend erleben falschdatum ticket problem mehrere anschlüss abhängig zwingen selbstständig alternativ verbindung organisieren hoffen situation zukunft vermeiden lassen freundlich grüß wanda kobeln zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,-1,0.0254883352120676,,-0.6938563585281372
2025-04-12 10:13,12:11:05,321,A,kontaktieren_verbindung erleben_passieren verspätung_störung strecke schwierig_weg wichtig termin brachte_tagesablauf komplett_durcheinander hoffen_entsprechend verbesserung_umsetzen freundlich grüße_dipl ing minna_franke mba zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,kontaktieren verbindung erleben passieren verspätung störung strecke schwierig weg wichtig termin brachte tagesablauf komplett durcheinander hoffen entsprechend verbesserung umsetzen freundlich grüße dipl ing minna_franke mba zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,38,0.4470129227954898,,0.9902474284172058
2025-10-02 13:32,18:17:55,479,A,hiermit_ereignis melden_ziemlich beschäftigen klimaanlagen_teilweise funktionsfähig gesamt_zeitplan wanken_bringen deutlich_erschweren zwingen_selbstständig alternativ_verbindung organisieren hoffen_entsprechend verbesserung_umsetzen freundlich grüß tamara_müller zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,hiermit ereignis melden ziemlich beschäftigen klimaanlagen teilweise funktionsfähig gesamt zeitplan wanken bringen deutlich erschweren zwingen selbstständig alternativ verbindung organisieren hoffen entsprechend verbesserung umsetzen freundlich grüß tamara_müller zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,15,1.0,,0.9862726330757141
2023-12-18 07:09,05:55:04,428,A,ande_erklären letzter_zugfahrt vorgefallen doppelbuchung situation belastend klar_information dagestand bin_ich zwingen_selbstständig alternativ_verbindung organisieren wünschen_künftig schnell_klar kommunizieren freundlich grüß alice_scheuermann_mosemann zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande erklären letzter zugfahrt vorgefallen doppelbuchung situation belastend klar information dagestand bin_ich zwingen selbstständig alternativ verbindung organisieren wünschen künftig schnell klar kommunizieren freundlich grüß alice_scheuermann_mosemann zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,140,1.0,,0.9457736015319824
2023-01-21 19:11,11:41:53,114,A,ande_wenden reise_folgend erleben klimaanlage_heiß situation belastend klar_information dagestanden mehrere_termin verschieben zusätzlich aufwand_verursachen hoffen_entsprechend verbesserung_umsetzen freundlich grüß vadim ditschlerin zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande wenden reise folgend erleben klimaanlage heiß situation belastend klar information dagestanden mehrere termin verschieben zusätzlich aufwand verursachen hoffen entsprechend verbesserung umsetzen freundlich grüß vadim ditschlerin zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,15,0.0593452882766638,,0.6356152296066284
2024-02-24 13:43,08:23:05,140,A,kontaktieren_verbindung erleben_passieren verspätung_überfüllung langsam_einstieg schwierig_weg wichtig termin anschluss_verpassen hoffen situation zukunft_vermeiden lassen freundlich grüße marvin bigg zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,kontaktieren verbindung erleben passieren verspätung überfüllung langsam einstieg schwierig weg wichtig termin anschluss verpassen hoffen situation zukunft vermeiden lassen freundlich grüße marvin bigg zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,-1,0.1842901541422575,,0.9965600371360779
2025-07-12 12:45,21:54:55,335,A,hiermit_ereignis melden_ziemlich beschäftigen verbesserung_ticketportal problem mehrere_anschlüss abhängig_entstehen kosten_eigentlich vermeiden hoffen situation zukunft_vermeiden lassen freundlich grüße viola vollbrecht zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,hiermit ereignis melden ziemlich beschäftigen verbesserung ticketportal problem mehrere anschlüss abhängig entstehen kosten eigentlich vermeiden hoffen situation zukunft vermeiden lassen freundlich grüße viola vollbrecht zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,76,1.0,,0.9507016539573669
2023-04-28 16:47,16:05:57,266,A,ande_vorfall melden_strecke passieren verbesserung_verspätungsinfos situation belastend klar_information dagestanden_entstehen kosten_eigentlich vermeiden hoffen_entsprechend verbesserung_umsetzen freundlich grüß_herr imre_hamann zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande vorfall melden strecke passieren verbesserung verspätungsinfos situation belastend klar information dagestanden entstehen kosten eigentlich vermeiden hoffen entsprechend verbesserung umsetzen freundlich grüß herr imre_hamann zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,6,0.2154911892592047,,0.7413389682769775
2023-12-21 14:03,13:18:50,470,A,kontaktieren_verbindung erleben_passieren waggon_reservierung fehlen schwierig_weg wichtig termin entstehen_kosten eigentlich_vermeiden hilfreich_problem erkennen_abfedern freundlich grüße friedericke förster zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,kontaktieren verbindung erleben passieren waggon reservierung fehlen schwierig weg wichtig termin entstehen kosten eigentlich vermeiden hilfreich problem erkennen abfedern freundlich grüße friedericke förster zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,103,1.0,,0.9948285222053528
2024-06-15 16:20,13:28:51,207,A,ande_wenden reise_folgend erleben verdächtiger_gegenstand planung_massiv beeinträchtigen_unnötig druck_führen zwingen_selbstständig alternativ_verbindung organisieren hilfreich_problem erkennen_abfedern freundlich grüße ahmet löwer zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande wenden reise folgend erleben verdächtiger gegenstand planung massiv beeinträchtigen unnötig druck führen zwingen selbstständig alternativ verbindung organisieren hilfreich problem erkennen abfedern freundlich grüße ahmet löwer zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,105,1.0,,0.8450148105621338
2023-08-04 12:03,18:47:04,457,A,ande_wenden reise_folgend erleben verspätung_aufgrund personalmangel schwierig_weg wichtig termin zwingen_selbstständig alternativ_verbindung organisieren hoffen situation zukunft_vermeiden lassen freundlichen_grüßen ing desiree beier zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande wenden reise folgend erleben verspätung aufgrund personalmangel schwierig weg wichtig termin zwingen selbstständig alternativ verbindung organisieren hoffen situation zukunft vermeiden lassen freundlichen grüßen ing desiree beier zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,8,0.2468991553711512,,0.9702375531196594
2023-11-02 13:34,02:37:38,307,A,hiermit_ereignis melden_ziemlich beschäftigen verspätung_aufgrund technisch_problem zug planung_massiv beeinträchtigen_unnötig druck_führen anschluss_verpassen wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüß ian_stadelmann zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,hiermit ereignis melden ziemlich beschäftigen verspätung aufgrund technisch problem zug planung massiv beeinträchtigen unnötig druck führen anschluss verpassen wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüß ian_stadelmann zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,20,0.331147917969265,,0.9636287689208984
2025-02-01 07:00,01:42:33,152,A,kontaktieren_verbindung erleben_passieren blindenleitsystem_beschädigen gesamt_zeitplan wanken_bringen deutlich_erschweren führen_deutlich ankommen_planen wünschen_künftig schnell_klar kommunizieren freundlich grüß sigmar_hövel zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,kontaktieren verbindung erleben passieren blindenleitsystem beschädigen gesamt zeitplan wanken bringen deutlich erschweren führen deutlich ankommen planen wünschen künftig schnell klar kommunizieren freundlich grüß sigmar_hövel zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,9,0.2048656162325428,,0.9889678359031677
2023-08-09 18:19,20:25:16,134,A,hiermit_ereignis melden_ziemlich beschäftigen unklar_fundservice auskunft planung_massiv beeinträchtigen_unnötig druck_führen entstehen_kosten eigentlich_vermeiden hoffen_entsprechend verbesserung_umsetzen freundlich grüß marko_speer zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,hiermit ereignis melden ziemlich beschäftigen unklar fundservice auskunft planung massiv beeinträchtigen unnötig druck führen entstehen kosten eigentlich vermeiden hoffen entsprechend verbesserung umsetzen freundlich grüß marko_speer zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,5,1.0,,0.9798566699028015
2025-04-03 19:20,13:27:28,300,A,and letzter_reise situation gerne_schildern lüftung_laut unangenehm planung_massiv beeinträchtigen_unnötig druck_führen führen_deutlich ankommen_planen hoffen_entsprechend verbesserung_umsetzen freundlich grüße giovanna käster zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and letzter reise situation gerne schildern lüftung laut unangenehm planung massiv beeinträchtigen unnötig druck führen führen deutlich ankommen planen hoffen entsprechend verbesserung umsetzen freundlich grüße giovanna käster zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,3,1.0,,0.8762344717979431
2024-06-21 18:03,08:53:20,294,A,hiermit_ereignis melden_ziemlich beschäftigen verspätung_fehlend lokführer ärgerlich_reibungslos ablauf verlassen mehrere_termin verschieben zusätzlich aufwand_verursachen hoffen_entsprechend verbesserung_umsetzen freundlich grüßen sylvana_hiller zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,hiermit ereignis melden ziemlich beschäftigen verspätung fehlend lokführer ärgerlich reibungslos ablauf verlassen mehrere termin verschieben zusätzlich aufwand verursachen hoffen entsprechend verbesserung umsetzen freundlich grüßen sylvana_hiller zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,5,0.476985013493848,,0.9760679602622986
2023-02-12 09:57,13:31:09,131,A,ande_kürzlich erfahrung_zug unerwähnt_lassen verdächtiger_gegenstand situation belastend klar_information dagestanden führen_deutlich ankommen_planen hoffen situation zukunft_vermeiden lassen freundlich grüß prof nelly_mohaupt_b_a zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande kürzlich erfahrung zug unerwähnt lassen verdächtiger gegenstand situation belastend klar information dagestanden führen deutlich ankommen planen hoffen situation zukunft vermeiden lassen freundlich grüß prof nelly_mohaupt_b_a zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,135,1.0,,-0.9012277722358704
2023-06-02 21:44,08:48:03,213,A,ande_kürzlich erfahrung_zug unerwähnt_lassen vandalismus_innenraum situation belastend klar_information dagestanden_entstehen kosten_eigentlich vermeiden hoffen situation zukunft_vermeiden lassen freundlich grüß necati_speer zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande kürzlich erfahrung zug unerwähnt lassen vandalismus innenraum situation belastend klar information dagestanden entstehen kosten eigentlich vermeiden hoffen situation zukunft vermeiden lassen freundlich grüß necati_speer zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,53,0.2284904604864167,,-0.9996777772903442
2024-02-04 13:59,00:31:45,94,A,hiermit_ereignis melden_ziemlich beschäftigen notrufknopf_defekt situation belastend klar_information dagestanden mehrere_termin verschieben zusätzlich aufwand_verursachen wünschen_künftig schnell_klar kommunizieren freundlich grüßen jerzy_lübs zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,hiermit ereignis melden ziemlich beschäftigen notrufknopf defekt situation belastend klar information dagestanden mehrere termin verschieben zusätzlich aufwand verursachen wünschen künftig schnell klar kommunizieren freundlich grüßen jerzy_lübs zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,5,1.0,,0.9684703946113586
