Fecha,Hora,Likes,Lang,Tweet_limpio,Procesado
2024-05-24 20:41,15:16:21,300,A,hiermit_ereignis melden_ziemlich beschäftigen fahrradstellplatz_belegen ärgerlich_reibungslos ablauf verlassen anschluss_verpassen hilfreich_problem erkennen_abfedern freundlichen_grüßen karola_trupp zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,hiermit ereignis melden ziemlich beschäftigen fahrradstellplatz belegen ärgerlich reibungslos ablauf verlassen anschluss verpassen hilfreich problem erkennen abfedern freundlichen grüßen karola_trupp zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2023-09-13 19:49,01:16:38,310,A,kontaktieren_verbindung erleben_passieren verspätung_fehlend lokführer schwierig_weg wichtig termin anschluss_verpassen wünschen_künftig schnell_klar kommunizieren freundlich grüß ursula_langern_kusch zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,kontaktieren verbindung erleben passieren verspätung fehlend lokführer schwierig weg wichtig termin anschluss verpassen wünschen künftig schnell klar kommunizieren freundlich grüß ursula_langern_kusch zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2025-09-07 11:56,21:46:45,465,A,and_ich_schreibe fahrt problem verspätung_aufgrund technisch_problem zug situation belastend klar_information dagestanden_entstehen kosten_eigentlich vermeiden wünschen_künftig schnell_klar kommunizieren freundlich grüß mahmoud bie zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and_ich_schreibe fahrt problem verspätung aufgrund technisch problem zug situation belastend klar information dagestanden entstehen kosten eigentlich vermeiden wünschen künftig schnell klar kommunizieren freundlich grüß mahmoud bie zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2023-05-12 10:37,01:00:43,443,A,ande_erklären letzter_zugfahrt vorgefallen frage_ticket rückerstattung planung_massiv beeinträchtigen_unnötig druck_führen führen_deutlich ankommen_planen wünschen_künftig schnell_klar kommunizieren freundlich grüß henrik_mielcarek zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande erklären letzter zugfahrt vorgefallen frage ticket rückerstattung planung massiv beeinträchtigen unnötig druck führen führen deutlich ankommen planen wünschen künftig schnell klar kommunizieren freundlich grüß henrik_mielcarek zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2023-06-02 20:35,05:19:11,208,A,and_ich_schreibe fahrt problem unklar_fahrradmitnahmeregel situation belastend klar_information dagestanden führen_deutlich ankommen_planen wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüß philipp_mangold zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and_ich_schreibe fahrt problem unklar fahrradmitnahmeregel situation belastend klar information dagestanden führen deutlich ankommen planen wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüß philipp_mangold zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2023-11-10 11:34,13:22:33,64,A,ande_kürzlich erfahrung_zug unerwähnt_lassen unklar_fundservice auskunft planung_massiv beeinträchtigen_unnötig druck_führen brachte_tagesablauf komplett_durcheinander hoffen situation zukunft_vermeiden lassen freundlich grüß lorenz_heintze zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande kürzlich erfahrung zug unerwähnt lassen unklar fundservice auskunft planung massiv beeinträchtigen unnötig druck führen brachte tagesablauf komplett durcheinander hoffen situation zukunft vermeiden lassen freundlich grüß lorenz_heintze zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2025-06-11 07:49,11:42:35,18,A,ande_wenden reise_folgend erleben reservierung_anzeigen planung_massiv beeinträchtigen_unnötig druck_führen anschluss_verpassen wünschen_künftig schnell_klar kommunizieren freundlich grüß jürgen_kreusel zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande wenden reise folgend erleben reservierung anzeigen planung massiv beeinträchtigen unnötig druck führen anschluss verpassen wünschen künftig schnell klar kommunizieren freundlich grüß jürgen_kreusel zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2024-05-27 09:38,10:05:29,327,A,ande_erklären letzter_zugfahrt vorgefallen verspätung_überfüllung langsam_einstieg ärgerlich_reibungslos ablauf verlassen anschluss_verpassen hoffen_entsprechend verbesserung_umsetzen freundlich grüße heribert rupperen zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande erklären letzter zugfahrt vorgefallen verspätung überfüllung langsam einstieg ärgerlich reibungslos ablauf verlassen anschluss verpassen hoffen entsprechend verbesserung umsetzen freundlich grüße heribert rupperen zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2025-05-08 17:50,11:10:44,464,A,and_ich_schreibe fahrt problem rollstuhlplatz_blockieren schwierig_weg wichtig termin zwingen_selbstständig alternativ_verbindung organisieren hoffen situation zukunft_vermeiden lassen freundlich grüß florence_holzapfel zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and_ich_schreibe fahrt problem rollstuhlplatz blockieren schwierig weg wichtig termin zwingen selbstständig alternativ verbindung organisieren hoffen situation zukunft vermeiden lassen freundlich grüß florence_holzapfel zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2023-10-10 14:52,18:22:53,305,A,and_ich_schreibe fahrt problem verspätung_minute durchsage schwierig_weg wichtig termin anschluss_verpassen wünschen_künftig schnell_klar kommunizieren freundlich grüß katy_fiebig zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and_ich_schreibe fahrt problem verspätung minute durchsage schwierig weg wichtig termin anschluss verpassen wünschen künftig schnell klar kommunizieren freundlich grüß katy_fiebig zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2025-12-27 14:18,22:36:16,64,A,ande schildern_letzter fahrt_passieren defekt_aufzug planung_massiv beeinträchtigen_unnötig druck_führen entstehen_kosten eigentlich_vermeiden hoffen situation zukunft_vermeiden lassen freundlich grüß_herr jens_uwe heydrich zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande schildern letzter fahrt passieren defekt aufzug planung massiv beeinträchtigen unnötig druck führen entstehen kosten eigentlich vermeiden hoffen situation zukunft vermeiden lassen freundlich grüß herr jens_uwe heydrich zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2025-02-18 15:05,10:29:28,36,A,and letzter_reise situation gerne_schildern verspätung_minute durchsage planung_massiv beeinträchtigen_unnötig druck_führen anschluss_verpassen wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüße_ing berend dowerg mba zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and letzter reise situation gerne schildern verspätung minute durchsage planung massiv beeinträchtigen unnötig druck führen anschluss verpassen wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüße ing berend dowerg mba zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2025-08-17 14:01,00:04:28,291,A,and letzter_reise situation gerne_schildern doppelbuchung situation belastend klar_information dagestanden_entstehen kosten_eigentlich vermeiden hoffen_entsprechend verbesserung_umsetzen freundlich grüß irmela_hoffmann_mba zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and letzter reise situation gerne schildern doppelbuchung situation belastend klar information dagestanden entstehen kosten eigentlich vermeiden hoffen entsprechend verbesserung umsetzen freundlich grüß irmela_hoffmann_mba zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2023-04-21 20:41,09:31:51,209,A,and_ich_schreibe fahrt problem aggressiv_tonlage kontrolle situation belastend klar_information dagestanden mehrere_termin verschieben zusätzlich aufwand_verursachen wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüße sahin hornich eng zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and_ich_schreibe fahrt problem aggressiv tonlage kontrolle situation belastend klar information dagestanden mehrere termin verschieben zusätzlich aufwand verursachen wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüße sahin hornich eng zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2025-03-07 14:25,13:14:56,424,A,hiermit_ereignis melden_ziemlich beschäftigen_zugausfall fahrzeugschaden gesamt_zeitplan wanken_bringen deutlich_erschweren entstehen_kosten eigentlich_vermeiden hoffen situation zukunft_vermeiden lassen freundlich grüß claas pergand zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,hiermit ereignis melden ziemlich beschäftigen zugausfall fahrzeugschaden gesamt zeitplan wanken bringen deutlich erschweren entstehen kosten eigentlich vermeiden hoffen situation zukunft vermeiden lassen freundlich grüß claas pergand zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2024-05-25 19:45,07:33:19,113,A,ande_kürzlich erfahrung_zug unerwähnt_lassen rollstuhlplatz_blockieren gesamt_zeitplan wanken_bringen deutlich_erschweren anschluss_verpassen wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüßen prof alfred_patberg zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande kürzlich erfahrung zug unerwähnt lassen rollstuhlplatz blockieren gesamt zeitplan wanken bringen deutlich erschweren anschluss verpassen wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüßen prof alfred_patberg zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2023-10-04 11:17,05:51:54,122,A,ande_vorfall melden_strecke passieren klebrig_tisch ärgerlich_reibungslos ablauf verlassen führen_deutlich ankommen_planen hoffen_entsprechend verbesserung_umsetzen freundlich grüß nils_hermann zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande vorfall melden strecke passieren klebrig tisch ärgerlich reibungslos ablauf verlassen führen deutlich ankommen planen hoffen entsprechend verbesserung umsetzen freundlich grüß nils_hermann zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2025-12-04 07:37,08:53:52,191,A,ande_erklären letzter_zugfahrt vorgefallen verspätung_unklar widersprüchlich_information gesamt_zeitplan wanken_bringen deutlich_erschweren bringen_tagesablauf komplett_durcheinander hoffen situation zukunft_vermeiden lassen freundlich grüß radmila trub zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande erklären letzter zugfahrt vorgefallen verspätung unklar widersprüchlich information gesamt zeitplan wanken bringen deutlich erschweren bringen tagesablauf komplett durcheinander hoffen situation zukunft vermeiden lassen freundlich grüß radmila trub zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2024-11-27 14:48,14:43:14,144,A,and_ich_schreibe fahrt problem doppelbuchung planung_massiv beeinträchtigen_unnötig druck_führen anschluss_verpassen wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüß prof florian_heintze zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and_ich_schreibe fahrt problem doppelbuchung planung massiv beeinträchtigen unnötig druck führen anschluss verpassen wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüß prof florian_heintze zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2025-08-19 12:05,05:05:41,167,A,ande schildern_letzter fahrt_passieren klebrig_tisch problem mehrere_anschlüss abhängig führen_deutlich ankommen_planen wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüß arnold säuberlich zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande schildern letzter fahrt passieren klebrig tisch problem mehrere anschlüss abhängig führen deutlich ankommen planen wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüß arnold säuberlich zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2025-07-16 21:30,09:29:14,219,A,ande schildern_letzter fahrt_passieren notrufknopf_defekt gesamt_zeitplan wanken_bringen deutlich_erschweren bringen_tagesablauf komplett_durcheinander wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüße friedemann ritter zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande schildern letzter fahrt passieren notrufknopf defekt gesamt zeitplan wanken bringen deutlich erschweren bringen tagesablauf komplett durcheinander wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüße friedemann ritter zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2024-02-04 07:02,19:41:39,285,A,kontaktieren_verbindung erleben_passieren verspätung_störung strecke schwierig_weg wichtig termin anschluss_verpassen hoffen_entsprechend verbesserung_umsetzen freundlich grüße achim_junk_holsten zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,kontaktieren verbindung erleben passieren verspätung störung strecke schwierig weg wichtig termin anschluss verpassen hoffen entsprechend verbesserung umsetzen freundlich grüße achim_junk_holsten zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2024-12-01 06:52,13:51:11,382,A,ande_kürzlich erfahrung_zug unerwähnt_lassen verspätung_warten anschlusszüge gesamt_zeitplan wanken_bringen deutlich_erschweren entstehen_kosten eigentlich_vermeiden wünschen_künftig schnell_klar kommunizieren freundlichen_grüßen katarzyna_ortmann zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande kürzlich erfahrung zug unerwähnt lassen verspätung warten anschlusszüge gesamt zeitplan wanken bringen deutlich erschweren entstehen kosten eigentlich vermeiden wünschen künftig schnell klar kommunizieren freundlichen grüßen katarzyna_ortmann zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2023-02-13 21:26,06:18:55,134,A,and letzter_reise situation gerne_schildern einstiegshöhe_hilfe situation belastend klar_information dagestand bin_ich zwingen_selbstständig alternativ_verbindung organisieren hoffen situation zukunft_vermeiden lassen freundlich grüßen gabi kruschwitz zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and letzter reise situation gerne schildern einstiegshöhe hilfe situation belastend klar information dagestand bin_ich zwingen selbstständig alternativ verbindung organisieren hoffen situation zukunft vermeiden lassen freundlich grüßen gabi kruschwitz zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2024-01-07 11:40,13:04:43,390,A,ande_wenden reise_folgend erleben verspätung_minute trotz_angekündigt pünktlichkeit problem mehrere_anschlüss abhängig_brachte tagesablauf_komplett durcheinander hilfreich_problem erkennen_abfedern freundlich grüße gilberen eigenwillig zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande wenden reise folgend erleben verspätung minute trotz angekündigt pünktlichkeit problem mehrere anschlüss abhängig brachte tagesablauf komplett durcheinander hilfreich problem erkennen abfedern freundlich grüße gilberen eigenwillig zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2024-03-22 21:26,10:22:47,303,A,hiermit_ereignis melden_ziemlich beschäftigen frage_ticket rückerstattung situation belastend klar_information dagestanden bringen_tagesablauf komplett_durcheinander wünschen_künftig schnell_klar kommunizieren freundlich grüß_univ prof theres_thies zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,hiermit ereignis melden ziemlich beschäftigen frage ticket rückerstattung situation belastend klar information dagestanden bringen tagesablauf komplett durcheinander wünschen künftig schnell klar kommunizieren freundlich grüß univ prof theres_thies zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2025-11-19 07:48,05:22:55,335,A,ande_erklären letzter_zugfahrt vorgefallen frage_ticket rückerstattung ärgerlich_reibungslos ablauf verlassen_brachte tagesablauf_komplett durcheinander wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüß paul_heinz_brud zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande erklären letzter zugfahrt vorgefallen frage ticket rückerstattung ärgerlich reibungslos ablauf verlassen brachte tagesablauf komplett durcheinander wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüß paul_heinz_brud zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2025-02-28 18:35,21:13:07,413,A,and_ich_schreibe fahrt problem problem_maulkorbregel gesamt_zeitplan wanken_bringen deutlich_erschweren entstehen_kosten eigentlich_vermeiden hoffen_entsprechend verbesserung_umsetzen freundlich grüß_herr vitali_henschel zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and_ich_schreibe fahrt problem problem maulkorbregel gesamt zeitplan wanken bringen deutlich erschweren entstehen kosten eigentlich vermeiden hoffen entsprechend verbesserung umsetzen freundlich grüß herr vitali_henschel zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2025-10-17 07:46,19:48:13,467,A,ande_wenden reise_folgend erleben problem_online ticketkauf problem mehrere_anschlüss abhängig mehrere_termin verschieben zusätzlich aufwand_verursachen wünschen_künftig schnell_klar kommunizieren freundlich grüß volker_rohled zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande wenden reise folgend erleben problem online ticketkauf problem mehrere anschlüss abhängig mehrere termin verschieben zusätzlich aufwand verursachen wünschen künftig schnell klar kommunizieren freundlich grüß volker_rohled zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2024-05-25 11:03,07:05:49,348,A,ande_wenden reise_folgend erleben zugausfall_unwetter infos problem mehrere_anschlüss abhängig_brachte tagesablauf_komplett durcheinander hoffen situation zukunft_vermeiden lassen freundlich grüß_univ prof gerard_cichorius zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande wenden reise folgend erleben zugausfall unwetter infos problem mehrere anschlüss abhängig brachte tagesablauf komplett durcheinander hoffen situation zukunft vermeiden lassen freundlich grüß univ prof gerard_cichorius zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2025-04-13 13:58,18:00:39,351,A,hiermit_ereignis melden_ziemlich beschäftigen verlust_geldbörse situation belastend klar_information dagestanden führen_deutlich ankommen_planen hoffen situation zukunft_vermeiden lassen freundlich grüß emmy_putz zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,hiermit ereignis melden ziemlich beschäftigen verlust geldbörse situation belastend klar information dagestanden führen deutlich ankommen planen hoffen situation zukunft vermeiden lassen freundlich grüß emmy_putz zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2024-12-19 13:26,00:46:36,112,A,ande_kürzlich erfahrung_zug unerwähnt_lassen ausgefallen_anzeigetafel problem mehrere_anschlüss abhängig mehrere_termin verschieben zusätzlich aufwand_verursachen hilfreich_problem erkennen_abfedern freundlich grüße hans_henning_buchholz_stiebitz zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande kürzlich erfahrung zug unerwähnt lassen ausgefallen anzeigetafel problem mehrere anschlüss abhängig mehrere termin verschieben zusätzlich aufwand verursachen hilfreich problem erkennen abfedern freundlich grüße hans_henning_buchholz_stiebitz zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2023-02-04 09:25,18:57:26,78,A,kontaktieren_verbindung erleben_passieren verspätung_außerplanmäßig halt problem mehrere_anschlüss abhängig zwingen_selbstständig alternativ_verbindung organisieren hoffen situation zukunft_vermeiden lassen freundlich grüßen jeanette_werner zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,kontaktieren verbindung erleben passieren verspätung außerplanmäßig halt problem mehrere anschlüss abhängig zwingen selbstständig alternativ verbindung organisieren hoffen situation zukunft vermeiden lassen freundlich grüßen jeanette_werner zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2025-03-12 15:04,14:57:01,372,A,and_ich_schreibe fahrt problem verspätung_minute durchsage planung_massiv beeinträchtigen_unnötig druck_führen zwingen_selbstständig alternativ_verbindung organisieren hoffen situation zukunft_vermeiden lassen freundlichen_grüßen slavica_hessen zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and_ich_schreibe fahrt problem verspätung minute durchsage planung massiv beeinträchtigen unnötig druck führen zwingen selbstständig alternativ verbindung organisieren hoffen situation zukunft vermeiden lassen freundlichen grüßen slavica_hessen zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2023-12-12 14:20,16:25:31,89,A,ande_wenden reise_folgend erleben unklar_fahrradmitnahmeregel gesamt_zeitplan wanken_bringen deutlich_erschweren entstehen_kosten eigentlich_vermeiden hoffen situation zukunft_vermeiden lassen freundlich grüß hans_peter budig zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande wenden reise folgend erleben unklar fahrradmitnahmeregel gesamt zeitplan wanken bringen deutlich erschweren entstehen kosten eigentlich vermeiden hoffen situation zukunft vermeiden lassen freundlich grüß hans_peter budig zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2024-02-04 13:27,19:35:58,387,A,ande_erklären letzter_zugfahrt vorgefallen reservierung_anzeigen problem mehrere_anschlüss abhängig mehrere_termin verschieben zusätzlich aufwand_verursachen hoffen_entsprechend verbesserung_umsetzen freundlich grüße leonid ziegeren zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande erklären letzter zugfahrt vorgefallen reservierung anzeigen problem mehrere anschlüss abhängig mehrere termin verschieben zusätzlich aufwand verursachen hoffen entsprechend verbesserung umsetzen freundlich grüße leonid ziegeren zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2025-01-08 12:23,15:35:30,292,A,ande_kürzlich erfahrung_zug unerwähnt_lassen verspätung_minute trotz_angekündigt pünktlichkeit ärgerlich_reibungslos ablauf verlassen führen_deutlich ankommen_planen hoffen_entsprechend verbesserung_umsetzen freundlich grüß_frau dora_kobelt zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande kürzlich erfahrung zug unerwähnt lassen verspätung minute trotz angekündigt pünktlichkeit ärgerlich reibungslos ablauf verlassen führen deutlich ankommen planen hoffen entsprechend verbesserung umsetzen freundlich grüß frau dora_kobelt zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2025-03-15 15:49,08:06:01,313,A,kontaktieren_verbindung erleben_passieren zugausfall_unwetter infos situation belastend klar_information dagestand bin_ich zwingen_selbstständig alternativ_verbindung organisieren wünschen_künftig schnell_klar kommunizieren freundlich grüßen ant thanel zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,kontaktieren verbindung erleben passieren zugausfall unwetter infos situation belastend klar information dagestand bin_ich zwingen selbstständig alternativ verbindung organisieren wünschen künftig schnell klar kommunizieren freundlich grüßen ant thanel zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2024-04-15 12:26,11:26:28,467,A,ande schildern_letzter fahrt_passieren unfreundlich_kontrollpersonal planung_massiv beeinträchtigen_unnötig druck_führen entstehen_kosten eigentlich_vermeiden hoffen_entsprechend verbesserung_umsetzen freundlich grüße ignaz_henschel zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande schildern letzter fahrt passieren unfreundlich kontrollpersonal planung massiv beeinträchtigen unnötig druck führen entstehen kosten eigentlich vermeiden hoffen entsprechend verbesserung umsetzen freundlich grüße ignaz_henschel zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2023-07-12 14:50,14:24:03,262,A,and letzter_reise situation gerne_schildern verspätung_minute durchsage ärgerlich_reibungslos ablauf verlassen führen_deutlich ankommen_planen hoffen_entsprechend verbesserung_umsetzen freundlich grüßen ingetraud hamann röhricht zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and letzter reise situation gerne schildern verspätung minute durchsage ärgerlich reibungslos ablauf verlassen führen deutlich ankommen planen hoffen entsprechend verbesserung umsetzen freundlich grüßen ingetraud hamann röhricht zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2024-05-04 06:10,23:11:28,161,A,ande_vorfall melden_strecke passieren defekt_aufzug ärgerlich_reibungslos ablauf verlassen mehrere_termin verschieben zusätzlich aufwand_verursachen hoffen situation zukunft_vermeiden lassen freundlich grüß reinhart_loos etzold zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande vorfall melden strecke passieren defekt aufzug ärgerlich reibungslos ablauf verlassen mehrere termin verschieben zusätzlich aufwand verursachen hoffen situation zukunft vermeiden lassen freundlich grüß reinhart_loos etzold zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2025-09-11 14:23,03:01:08,234,A,ande_kürzlich erfahrung_zug unerwähnt_lassen verspätung_außerplanmäßig halt schwierig_weg wichtig termin zwingen_selbstständig alternativ_verbindung organisieren wünschen_künftig schnell_klar kommunizieren freundlich grüß_herr alban_trüb_b eng zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande kürzlich erfahrung zug unerwähnt lassen verspätung außerplanmäßig halt schwierig weg wichtig termin zwingen selbstständig alternativ verbindung organisieren wünschen künftig schnell klar kommunizieren freundlich grüß herr alban_trüb_b eng zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2024-02-28 10:10,12:10:35,182,A,ande_vorfall melden_strecke passieren verspätung_unklar widersprüchlich_information schwierig_weg wichtig termin zwingen_selbstständig alternativ_verbindung organisieren wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüß hanny geisel zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande vorfall melden strecke passieren verspätung unklar widersprüchlich information schwierig weg wichtig termin zwingen selbstständig alternativ verbindung organisieren wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüß hanny geisel zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
2025-10-02 09:11,13:46:48,303,A,ande_vorfall melden_strecke passieren vorschlag_durchsag planung_massiv beeinträchtigen_unnötig druck_führen brachte_tagesablauf komplett_durcheinander hilfreich_problem erkennen_abfedern freundlich grüß evelin oestrovsky zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande vorfall melden strecke passieren vorschlag durchsag planung massiv beeinträchtigen unnötig druck führen brachte tagesablauf komplett durcheinander hilfreich problem erkennen abfedern freundlich grüß evelin oestrovsky zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf
