Fecha,Hora,Likes,Tweet,Lang
2024-12-27 07:29,17:54:48,419,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Auf meiner letzten Reise kam es zu einer Situation, die ich Ihnen gerne schildern möchte: Unklare Fahrradmitnahmeregeln. Die Situation war für mich sehr belastend, da ich ohne klare Informationen dagestanden bin. Das führte dazu, dass ich deutlich später ankam als geplant. Ich wünsche mir allgemein stabilere Abläufe und bessere Unterstützung für Reisende. Mit freundlichen Grüßen,
Maria-Theresia Kusch Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2024-12-22 07:10,04:01:55,475,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich möchte kurz erklären, was während meiner letzten Zugfahrt vorgefallen ist: Unklarheiten Vorteilscard. Das war besonders ärgerlich, weil ich mich auf einen reibungslosen Ablauf verlassen musste. Ich war gezwungen, selbstständig eine alternative Verbindung zu organisieren. Ich wünsche mir allgemein stabilere Abläufe und bessere Unterstützung für Reisende. Mit freundlichen Grüßen,
Tomasz Hentschel B.Sc. Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2024-03-01 11:47,15:50:41,361,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich kontaktiere Sie, weil ich auf meiner Verbindung etwas erlebt habe, das so nicht passieren sollte: Klimaanlage zu heiß. Die Situation war für mich sehr belastend, da ich ohne klare Informationen dagestanden bin. Ich musste mehrere Termine verschieben, was zusätzlichen Aufwand verursacht hat. Ich würde mir wünschen, dass künftig schneller und klarer kommuniziert wird. Mit freundlichen Grüßen,
Ruthild Jacobi Jäckel Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2024-08-28 19:03,10:04:27,358,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Auf meiner letzten Reise kam es zu einer Situation, die ich Ihnen gerne schildern möchte: Rollstuhlrampe nicht verfügbar. Das hat meine Planung massiv beeinträchtigt und zu unnötigem Druck geführt. Ich war gezwungen, selbstständig eine alternative Verbindung zu organisieren. Ich hoffe, dass entsprechende Verbesserungen umgesetzt werden. Mit freundlichen Grüßen,
Samira Jungfer Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2025-10-03 07:06,06:24:09,16,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich wende mich an Sie, weil ich auf meiner Reise folgendes erlebt habe: Hundeticket unklar. Das war besonders ärgerlich, weil ich mich auf einen reibungslosen Ablauf verlassen musste. Das brachte meinen Tagesablauf komplett durcheinander. Ich wünsche mir allgemein stabilere Abläufe und bessere Unterstützung für Reisende. Mit freundlichen Grüßen,
Nevenka Anders Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2023-04-13 06:02,22:15:12,299,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Hiermit möchte ich ein Ereignis melden, das mich ziemlich beschäftigt: Zugausfall wegen Unwetter ohne Infos. Das hat meine Planung massiv beeinträchtigt und zu unnötigem Druck geführt. Ich war gezwungen, selbstständig eine alternative Verbindung zu organisieren. Ich wünsche mir allgemein stabilere Abläufe und bessere Unterstützung für Reisende. Mit freundlichen Grüßen,
Suse Hering-Lehmann Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2024-10-23 15:56,11:23:11,75,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich möchte einen Vorfall melden, der mir auf der Strecke passiert ist: Falsche oder fehlende Durchsagen Bahnhof. Das war schwierig, weil ich auf dem Weg zu einem wichtigen Termin war. Daraus entstanden weitere Kosten, die ich eigentlich vermeiden wollte. Es wäre hilfreich, wenn solche Probleme früher erkannt und besser abgefedert würden. Mit freundlichen Grüßen,
Brigitta Otto MBA. Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2024-12-24 06:51,04:48:11,486,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Hiermit möchte ich ein Ereignis melden, das mich ziemlich beschäftigt: Starker Müll im Einstiegsbereich. Das war schwierig, weil ich auf dem Weg zu einem wichtigen Termin war. Ich musste mehrere Termine verschieben, was zusätzlichen Aufwand verursacht hat. Ich würde mir wünschen, dass künftig schneller und klarer kommuniziert wird. Mit freundlichen Grüßen,
Jeannine Kambs Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2024-06-16 20:00,16:29:11,116,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich hatte kürzlich eine Erfahrung im Zug, die ich nicht unerwähnt lassen möchte: Defekte Rolltreppe. Das hat meine Planung massiv beeinträchtigt und zu unnötigem Druck geführt. Das brachte meinen Tagesablauf komplett durcheinander. Ich hoffe, dass entsprechende Verbesserungen umgesetzt werden. Mit freundlichen Grüßen,
Dolores Hornich Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2024-12-06 21:34,09:20:50,33,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich möchte Ihnen schildern, was auf meiner letzten Fahrt passiert ist: Falsche Tarifzonen. Das war besonders ärgerlich, weil ich mich auf einen reibungslosen Ablauf verlassen musste. Am Ende habe ich dadurch meinen Anschluss verpasst. Es wäre hilfreich, wenn solche Probleme früher erkannt und besser abgefedert würden. Mit freundlichen Grüßen,
Gunther Mosemann Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2023-01-28 21:22,07:32:43,449,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich kontaktiere Sie, weil ich auf meiner Verbindung etwas erlebt habe, das so nicht passieren sollte: Frage zu Ticket-Rückerstattung. Das hat meine Planung massiv beeinträchtigt und zu unnötigem Druck geführt. Das brachte meinen Tagesablauf komplett durcheinander. Ich wünsche mir allgemein stabilere Abläufe und bessere Unterstützung für Reisende. Mit freundlichen Grüßen,
Miroslawa Hertrampf Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2024-06-03 17:17,11:30:50,296,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich kontaktiere Sie, weil ich auf meiner Verbindung etwas erlebt habe, das so nicht passieren sollte: Zugausfall wegen Fahrzeugschadens. Das war ein großes Problem, da mehrere Anschlüsse davon abhängig waren. Das führte dazu, dass ich deutlich später ankam als geplant. Es wäre hilfreich, wenn solche Probleme früher erkannt und besser abgefedert würden. Mit freundlichen Grüßen,
Arzu Schleich B.Sc. Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2025-10-05 17:11,02:13:18,443,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich hatte kürzlich eine Erfahrung im Zug, die ich nicht unerwähnt lassen möchte: Nicht anerkannte Entschädigung. Das war besonders ärgerlich, weil ich mich auf einen reibungslosen Ablauf verlassen musste. Das brachte meinen Tagesablauf komplett durcheinander. Es wäre hilfreich, wenn solche Probleme früher erkannt und besser abgefedert würden. Mit freundlichen Grüßen,
Dr. Trudi Schulz Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2023-04-12 09:05,20:34:30,45,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich hatte kürzlich eine Erfahrung im Zug, die ich nicht unerwähnt lassen möchte: Verlust Kleidung. Das war ein großes Problem, da mehrere Anschlüsse davon abhängig waren. Ich war gezwungen, selbstständig eine alternative Verbindung zu organisieren. Ich würde mir wünschen, dass künftig schneller und klarer kommuniziert wird. Mit freundlichen Grüßen,
Madeleine Lehmann Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2023-06-15 07:37,18:16:59,258,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Hiermit möchte ich ein Ereignis melden, das mich ziemlich beschäftigt: Vorschlag mehr Fahrradplätze. Das war ein großes Problem, da mehrere Anschlüsse davon abhängig waren. Das brachte meinen Tagesablauf komplett durcheinander. Ich wünsche mir allgemein stabilere Abläufe und bessere Unterstützung für Reisende. Mit freundlichen Grüßen,
Univ.Prof. Gerlinde Röhrdanz MBA. Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2025-07-03 19:27,18:12:35,396,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich möchte Ihnen schildern, was auf meiner letzten Fahrt passiert ist: Falsche oder fehlende Durchsagen Bahnhof. Das war besonders ärgerlich, weil ich mich auf einen reibungslosen Ablauf verlassen musste. Ich musste mehrere Termine verschieben, was zusätzlichen Aufwand verursacht hat. Ich wünsche mir allgemein stabilere Abläufe und bessere Unterstützung für Reisende. Mit freundlichen Grüßen,
Ferdi Zirme Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2025-12-02 12:06,16:48:06,219,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich möchte kurz erklären, was während meiner letzten Zugfahrt vorgefallen ist: Großes Gepäck bei Gruppen. Die Situation war für mich sehr belastend, da ich ohne klare Informationen dagestanden bin. Das führte dazu, dass ich deutlich später ankam als geplant. Ich hoffe, dass entsprechende Verbesserungen umgesetzt werden. Mit freundlichen Grüßen,
Britt Geisler Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2025-12-17 21:30,01:54:15,26,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Auf meiner letzten Reise kam es zu einer Situation, die ich Ihnen gerne schildern möchte: Hundeticket unklar. Das hat meine Planung massiv beeinträchtigt und zu unnötigem Druck geführt. Am Ende habe ich dadurch meinen Anschluss verpasst. Ich hoffe sehr, dass sich solche Situationen in Zukunft vermeiden lassen. Mit freundlichen Grüßen,
Dorota Rosemann Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2025-01-22 09:22,07:39:26,408,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Auf meiner letzten Reise kam es zu einer Situation, die ich Ihnen gerne schildern möchte: Verspätung durch unklare oder widersprüchliche Informationen. Das war besonders ärgerlich, weil ich mich auf einen reibungslosen Ablauf verlassen musste. Ich musste mehrere Termine verschieben, was zusätzlichen Aufwand verursacht hat. Ich wünsche mir allgemein stabilere Abläufe und bessere Unterstützung für Reisende. Mit freundlichen Grüßen,
Frau Martina Weiß Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2025-01-23 18:54,05:04:48,492,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Hiermit möchte ich ein Ereignis melden, das mich ziemlich beschäftigt: Frage zu Ticket-Rückerstattung. Die Situation war für mich sehr belastend, da ich ohne klare Informationen dagestanden bin. Ich musste mehrere Termine verschieben, was zusätzlichen Aufwand verursacht hat. Ich wünsche mir allgemein stabilere Abläufe und bessere Unterstützung für Reisende. Mit freundlichen Grüßen,
Rico Winkler-Ullrich Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2024-07-24 11:53,11:08:36,55,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Auf meiner letzten Reise kam es zu einer Situation, die ich Ihnen gerne schildern möchte: Unklare Fundservice-Auskunft. Das war schwierig, weil ich auf dem Weg zu einem wichtigen Termin war. Daraus entstanden weitere Kosten, die ich eigentlich vermeiden wollte. Ich hoffe, dass entsprechende Verbesserungen umgesetzt werden. Mit freundlichen Grüßen,
Dr. Hubertus Kobelt B.Eng. Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2023-07-23 21:36,06:59:12,224,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich hatte kürzlich eine Erfahrung im Zug, die ich nicht unerwähnt lassen möchte: Verbesserung Ticketportal. Die Situation war für mich sehr belastend, da ich ohne klare Informationen dagestanden bin. Ich musste mehrere Termine verschieben, was zusätzlichen Aufwand verursacht hat. Ich hoffe sehr, dass sich solche Situationen in Zukunft vermeiden lassen. Mit freundlichen Grüßen,
Senta Möchlichen Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2025-04-12 13:07,22:00:57,129,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich wende mich an Sie, weil ich auf meiner Reise folgendes erlebt habe: Vorschlag mehr Fahrradplätze. Das hat meinen gesamten Zeitplan ins Wanken gebracht und alles deutlich erschwert. Das brachte meinen Tagesablauf komplett durcheinander. Ich hoffe sehr, dass sich solche Situationen in Zukunft vermeiden lassen. Mit freundlichen Grüßen,
Traugott Röhricht Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2023-05-08 17:07,21:32:42,445,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich möchte einen Vorfall melden, der mir auf der Strecke passiert ist: Verdächtiger Gegenstand. Die Situation war für mich sehr belastend, da ich ohne klare Informationen dagestanden bin. Das führte dazu, dass ich deutlich später ankam als geplant. Ich wünsche mir allgemein stabilere Abläufe und bessere Unterstützung für Reisende. Mit freundlichen Grüßen,
Janos Caspar-Rust Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2023-09-05 13:40,06:00:40,490,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich möchte einen Vorfall melden, der mir auf der Strecke passiert ist: Anfrage Schulausflug. Das war besonders ärgerlich, weil ich mich auf einen reibungslosen Ablauf verlassen musste. Daraus entstanden weitere Kosten, die ich eigentlich vermeiden wollte. Ich würde mir wünschen, dass künftig schneller und klarer kommuniziert wird. Mit freundlichen Grüßen,
Justina Berger B.A. Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2024-06-19 19:37,03:08:34,294,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich wende mich an Sie, weil ich auf meiner Reise folgendes erlebt habe: Zugausfall wegen Fahrzeugschadens. Das war schwierig, weil ich auf dem Weg zu einem wichtigen Termin war. Am Ende habe ich dadurch meinen Anschluss verpasst. Ich würde mir wünschen, dass künftig schneller und klarer kommuniziert wird. Mit freundlichen Grüßen,
Liane Jacob Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2025-01-17 20:27,15:50:53,327,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich hatte kürzlich eine Erfahrung im Zug, die ich nicht unerwähnt lassen möchte: Rutschige Stellen. Das hat meinen gesamten Zeitplan ins Wanken gebracht und alles deutlich erschwert. Das brachte meinen Tagesablauf komplett durcheinander. Es wäre hilfreich, wenn solche Probleme früher erkannt und besser abgefedert würden. Mit freundlichen Grüßen,
Heinz-Dieter Lübs Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2024-11-14 20:03,16:03:05,44,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich hatte kürzlich eine Erfahrung im Zug, die ich nicht unerwähnt lassen möchte: Zugausfall wegen Fahrzeugschadens. Das hat meine Planung massiv beeinträchtigt und zu unnötigem Druck geführt. Das brachte meinen Tagesablauf komplett durcheinander. Es wäre hilfreich, wenn solche Probleme früher erkannt und besser abgefedert würden. Mit freundlichen Grüßen,
Marvin Hornich-Kostolzin Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2024-06-18 21:28,18:02:28,44,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Hiermit möchte ich ein Ereignis melden, das mich ziemlich beschäftigt: Defekter Aufzug. Das hat meine Planung massiv beeinträchtigt und zu unnötigem Druck geführt. Daraus entstanden weitere Kosten, die ich eigentlich vermeiden wollte. Ich wünsche mir allgemein stabilere Abläufe und bessere Unterstützung für Reisende. Mit freundlichen Grüßen,
Alma Häring Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2023-03-17 20:27,14:47:41,325,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Hiermit möchte ich ein Ereignis melden, das mich ziemlich beschäftigt: Aggressive Tonlage bei Kontrolle. Das hat meinen gesamten Zeitplan ins Wanken gebracht und alles deutlich erschwert. Daraus entstanden weitere Kosten, die ich eigentlich vermeiden wollte. Ich hoffe sehr, dass sich solche Situationen in Zukunft vermeiden lassen. Mit freundlichen Grüßen,
Herr Gotthard Neureuther MBA. Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2025-04-27 11:22,00:53:15,236,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Auf meiner letzten Reise kam es zu einer Situation, die ich Ihnen gerne schildern möchte: Zugausfall wegen Unwetter ohne Infos. Das war schwierig, weil ich auf dem Weg zu einem wichtigen Termin war. Das brachte meinen Tagesablauf komplett durcheinander. Ich wünsche mir allgemein stabilere Abläufe und bessere Unterstützung für Reisende. Mit freundlichen Grüßen,
Antonios Dehmel B.A. Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2024-07-01 20:36,09:05:41,238,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich möchte kurz erklären, was während meiner letzten Zugfahrt vorgefallen ist: Verspätung durch unklare oder widersprüchliche Informationen. Die Situation war für mich sehr belastend, da ich ohne klare Informationen dagestanden bin. Ich war gezwungen, selbstständig eine alternative Verbindung zu organisieren. Es wäre hilfreich, wenn solche Probleme früher erkannt und besser abgefedert würden. Mit freundlichen Grüßen,
Jaroslaw Holt Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2024-09-22 13:31,04:13:34,299,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich kontaktiere Sie, weil ich auf meiner Verbindung etwas erlebt habe, das so nicht passieren sollte: Ruhebereich-Reservierung fehlerhaft. Das hat meine Planung massiv beeinträchtigt und zu unnötigem Druck geführt. Das führte dazu, dass ich deutlich später ankam als geplant. Es wäre hilfreich, wenn solche Probleme früher erkannt und besser abgefedert würden. Mit freundlichen Grüßen,
Dipl.-Ing. Sylke Mülichen B.Eng. Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2023-09-17 19:01,09:37:51,456,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich möchte Ihnen schildern, was auf meiner letzten Fahrt passiert ist: Nicht anerkannte Entschädigung. Das hat meine Planung massiv beeinträchtigt und zu unnötigem Druck geführt. Ich war gezwungen, selbstständig eine alternative Verbindung zu organisieren. Ich würde mir wünschen, dass künftig schneller und klarer kommuniziert wird. Mit freundlichen Grüßen,
Barbara Stolze-Wirth Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2025-03-07 20:39,09:22:25,427,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich möchte einen Vorfall melden, der mir auf der Strecke passiert ist: Anfrage Schulausflug. Das war ein großes Problem, da mehrere Anschlüsse davon abhängig waren. Am Ende habe ich dadurch meinen Anschluss verpasst. Ich hoffe sehr, dass sich solche Situationen in Zukunft vermeiden lassen. Mit freundlichen Grüßen,
Steve Hein MBA. Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2024-12-26 17:18,02:21:49,429,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich möchte Ihnen schildern, was auf meiner letzten Fahrt passiert ist: Sitzplatz falsch eingetragen. Das war ein großes Problem, da mehrere Anschlüsse davon abhängig waren. Das führte dazu, dass ich deutlich später ankam als geplant. Es wäre hilfreich, wenn solche Probleme früher erkannt und besser abgefedert würden. Mit freundlichen Grüßen,
Prof. Jadwiga Mühle Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2024-10-12 20:56,00:21:38,87,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich schreibe Ihnen, da ich auf meiner Fahrt ein Problem hatte: Nicht anerkannte Entschädigung. Das war besonders ärgerlich, weil ich mich auf einen reibungslosen Ablauf verlassen musste. Daraus entstanden weitere Kosten, die ich eigentlich vermeiden wollte. Es wäre hilfreich, wenn solche Probleme früher erkannt und besser abgefedert würden. Mit freundlichen Grüßen,
Manfred Hornig Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2024-07-02 10:34,14:34:06,62,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Hiermit möchte ich ein Ereignis melden, das mich ziemlich beschäftigt: Verbesserung Verspätungsinfos. Das hat meinen gesamten Zeitplan ins Wanken gebracht und alles deutlich erschwert. Am Ende habe ich dadurch meinen Anschluss verpasst. Ich hoffe sehr, dass sich solche Situationen in Zukunft vermeiden lassen. Mit freundlichen Grüßen,
Centa Junck B.Sc. Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2025-06-21 14:44,03:04:12,198,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Hiermit möchte ich ein Ereignis melden, das mich ziemlich beschäftigt: Klimaanlage zu kalt. Das war schwierig, weil ich auf dem Weg zu einem wichtigen Termin war. Ich war gezwungen, selbstständig eine alternative Verbindung zu organisieren. Ich wünsche mir allgemein stabilere Abläufe und bessere Unterstützung für Reisende. Mit freundlichen Grüßen,
Univ.Prof. George Hänel MBA. Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
